Datum;Wotag;Stunde;KFZ_R1;KFZ_R2;KFZ_Gesamt
29.10.2023;7;7;215;198;413
29.10.2023;7;8;179;166;345
29.10.2023;7;9;145;133;278
29.10.2023;7;10;138;128;266
29.10.2023;7;11;158;146;304
29.10.2023;7;12;177;163;340
29.10.2023;7;13;150;138;288
29.10.2023;7;14;163;151;314
29.10.2023;7;15;174;161;335
29.10.2023;7;16;229;212;441
29.10.2023;7;17;249;229;478
29.10.2023;7;18;208;192;400
29.10.2023;7;19;120;111;231
29.10.2023;7;20;90;83;173
29.10.2023;7;21;70;64;134
29.10.2023;7;22;51;47;98
29.10.2023;7;23;44;41;85
30.10.2023;1;0;66;60;126
30.10.2023;1;1;33;30;63
30.10.2023;1;2;20;18;38
30.10.2023;1;3;16;15;31
30.10.2023;1;4;24;22;46
30.10.2023;1;5;62;58;120
30.10.2023;1;6;168;155;323
30.10.2023;1;7;309;285;594
30.10.2023;1;8;317;293;610
30.10.2023;1;9;222;204;426
30.10.2023;1;10;224;206;430
30.10.2023;1;11;218;201;419
30.10.2023;1;12;252;232;484
30.10.2023;1;13;243;225;468
30.10.2023;1;14;243;224;467
30.10.2023;1;15;266;245;511
30.10.2023;1;16;344;317;661
30.10.2023;1;17;410;378;788
30.10.2023;1;18;305;282;587
30.10.2023;1;19;215;199;414
30.10.2023;1;20;160;147;307
30.10.2023;1;21;107;99;206
30.10.2023;1;22;86;79;165
30.10.2023;1;23;69;64;133
31.10.2023;2;0;58;54;112
31.10.2023;2;1;34;32;66
31.10.2023;2;2;20;18;38
31.10.2023;2;3;16;15;31
31.10.2023;2;4;28;25;53
31.10.2023;2;5;62;57;119
31.10.2023;2;6;161;149;310
31.10.2023;2;7;332;306;638
31.10.2023;2;8;279;257;536
31.10.2023;2;9;225;207;432
31.10.2023;2;10;222;205;427
31.10.2023;2;11;230;213;443
31.10.2023;2;12;231;214;445
31.10.2023;2;13;236;218;454
31.10.2023;2;14;225;208;433
31.10.2023;2;15;293;270;563
31.10.2023;2;16;324;299;623
31.10.2023;2;17;422;390;812
31.10.2023;2;18;341;315;656
31.10.2023;2;19;200;185;385
31.10.2023;2;20;145;134;279
31.10.2023;2;21;107;98;205
31.10.2023;2;22;80;74;154
31.10.2023;2;23;68;62;130
01.11.2023;3;0;62;57;119
01.11.2023;3;1;33;31;64
01.11.2023;3;2;21;19;40
01.11.2023;3;3;17;15;32
01.11.2023;3;4;25;24;49
01.11.2023;3;5;61;56;117
01.11.2023;3;6;163;150;313
01.11.2023;3;7;311;288;599
01.11.2023;3;8;292;269;561
01.11.2023;3;9;225;207;432
01.11.2023;3;10;212;196;408
01.11.2023;3;11;209;193;402
01.11.2023;3;12;242;223;465
01.11.2023;3;13;227;209;436
01.11.2023;3;14;220;203;423
01.11.2023;3;15;294;271;565
01.11.2023;3;16;335;309;644
01.11.2023;3;17;405;373;778
01.11.2023;3;18;306;282;588
01.11.2023;3;19;209;193;402
01.11.2023;3;20;137;127;264
01.11.2023;3;21;103;96;199
01.11.2023;3;22;80;73;153
01.11.2023;3;23;66;61;127
02.11.2023;4;0;55;50;105
02.11.2023;4;1;32;29;61
02.11.2023;4;2;22;21;43
02.11.2023;4;3;17;16;33
02.11.2023;4;4;27;24;51
02.11.2023;4;5;67;62;129
02.11.2023;4;6;173;159;332
02.11.2023;4;7;306;283;589
02.11.2023;4;8;277;256;533
02.11.2023;4;9;243;224;467
02.11.2023;4;10;210;193;403
02.11.2023;4;11;258;239;497
02.11.2023;4;12;246;227;473
02.11.2023;4;13;253;233;486
02.11.2023;4;14;228;211;439
02.11.2023;4;15;290;267;557
02.11.2023;4;16;363;335;698
02.11.2023;4;17;381;351;732
02.11.2023;4;18;306;282;588
02.11.2023;4;19;198;183;381
02.11.2023;4;20;137;127;264
02.11.2023;4;21;108;100;208
02.11.2023;4;22;83;76;159
02.11.2023;4;23;67;62;129
03.11.2023;5;0;64;60;124
03.11.2023;5;1;30;28;58
03.11.2023;5;2;22;21;43
03.11.2023;5;3;17;15;32
03.11.2023;5;4;26;24;50
03.11.2023;5;5;64;60;124
03.11.2023;5;6;179;165;344
03.11.2023;5;7;312;288;600
03.11.2023;5;8;262;241;503
03.11.2023;5;9;230;213;443
03.11.2023;5;10;211;195;406
03.11.2023;5;11;218;201;419
03.11.2023;5;12;253;233;486
03.11.2023;5;13;226;208;434
03.11.2023;5;14;214;198;412
03.11.2023;5;15;281;259;540
03.11.2023;5;16;325;300;625
03.11.2023;5;17;393;363;756
03.11.2023;5;18;306;283;589
03.11.2023;5;19;222;205;427
03.11.2023;5;20;146;135;281
03.11.2023;5;21;105;97;202
03.11.2023;5;22;82;75;157
03.11.2023;5;23;69;63;132
04.11.2023;6;0;57;52;109
04.11.2023;6;1;29;27;56
04.11.2023;6;2;18;17;35
04.11.2023;6;3;15;13;28
04.11.2023;6;4;20;18;38
04.11.2023;6;5;51;47;98
04.11.2023;6;6;140;130;270
04.11.2023;6;7;257;237;494
04.11.2023;6;8;236;217;453
04.11.2023;6;9;177;164;341
04.11.2023;6;10;166;153;319
04.11.2023;6;11;193;178;371
04.11.2023;6;12;212;196;408
04.11.2023;6;13;188;173;361
04.11.2023;6;14;196;181;377
04.11.2023;6;15;226;208;434
04.11.2023;6;16;300;276;576
04.11.2023;6;17;339;312;651
04.11.2023;6;18;276;254;530
04.11.2023;6;19;179;166;345
04.11.2023;6;20;115;107;222
04.11.2023;6;21;88;82;170
04.11.2023;6;22;67;61;128
04.11.2023;6;23;57;52;109
05.11.2023;7;0;39;36;75
05.11.2023;7;1;22;21;43
05.11.2023;7;2;12;12;24
05.11.2023;7;3;11;10;21
05.11.2023;7;4;17;15;32
05.11.2023;7;5;43;39;82
05.11.2023;7;6;105;96;201
05.11.2023;7;7;204;188;392
05.11.2023;7;8;192;177;369
05.11.2023;7;9;161;149;310
05.11.2023;7;10;126;116;242
05.11.2023;7;11;142;132;274
05.11.2023;7;12;186;171;357
05.11.2023;7;13;147;136;283
05.11.2023;7;14;135;125;260
05.11.2023;7;15;172;158;330
05.11.2023;7;16;187;173;360
05.11.2023;7;17;264;244;508
05.11.2023;7;18;212;196;408
05.11.2023;7;19;129;120;249
05.11.2023;7;20;93;86;179
05.11.2023;7;21;71;66;137
05.11.2023;7;22;49;46;95
05.11.2023;7;23;41;37;78
06.11.2023;1;0;62;57;119
06.11.2023;1;1;32;30;62
06.11.2023;1;2;21;19;40
06.11.2023;1;3;16;14;30
06.11.2023;1;4;25;24;49
06.11.2023;1;5;62;58;120
06.11.2023;1;6;172;158;330
06.11.2023;1;7;317;292;609
06.11.2023;1;8;295;273;568
06.11.2023;1;9;213;197;410
06.11.2023;1;10;214;198;412
06.11.2023;1;11;226;209;435
06.11.2023;1;12;249;229;478
06.11.2023;1;13;242;223;465
06.11.2023;1;14;222;204;426
06.11.2023;1;15;290;268;558
06.11.2023;1;16;358;331;689
06.11.2023;1;17;417;384;801
06.11.2023;1;18;298;275;573
06.11.2023;1;19;186;172;358
06.11.2023;1;20;154;142;296
06.11.2023;1;21;105;97;202
06.11.2023;1;22;81;74;155
06.11.2023;1;23;71;65;136
07.11.2023;2;0;60;55;115
07.11.2023;2;1;33;30;63
07.11.2023;2;2;21;20;41
07.11.2023;2;3;16;14;30
07.11.2023;2;4;25;23;48
07.11.2023;2;5;66;61;127
07.11.2023;2;6;169;156;325
07.11.2023;2;7;333;307;640
07.11.2023;2;8;309;285;594
07.11.2023;2;9;230;212;442
07.11.2023;2;10;185;170;355
07.11.2023;2;11;217;201;418
07.11.2023;2;12;261;240;501
07.11.2023;2;13;212;196;408
07.11.2023;2;14;226;209;435
07.11.2023;2;15;276;255;531
07.11.2023;2;16;359;331;690
07.11.2023;2;17;389;360;749
07.11.2023;2;18;303;280;583
07.11.2023;2;19;209;192;401
07.11.2023;2;20;149;137;286
07.11.2023;2;21;103;96;199
07.11.2023;2;22;88;81;169
07.11.2023;2;23;64;59;123
08.11.2023;3;0;63;58;121
08.11.2023;3;1;34;32;66
08.11.2023;3;2;20;19;39
08.11.2023;3;3;17;16;33
08.11.2023;3;4;25;24;49
08.11.2023;3;5;65;60;125
08.11.2023;3;6;169;156;325
08.11.2023;3;7;319;295;614
08.11.2023;3;8;283;262;545
08.11.2023;3;9;223;205;428
08.11.2023;3;10;222;204;426
08.11.2023;3;11;237;219;456
08.11.2023;3;12;238;220;458
08.11.2023;3;13;232;214;446
08.11.2023;3;14;203;187;390
08.11.2023;3;15;264;243;507
08.11.2023;3;16;350;324;674
08.11.2023;3;17;399;368;767
08.11.2023;3;18;315;291;606
08.11.2023;3;19;177;164;341
08.11.2023;3;20;144;132;276
08.11.2023;3;21;106;98;204
08.11.2023;3;22;85;79;164
08.11.2023;3;23;70;65;135
09.11.2023;4;0;62;57;119
09.11.2023;4;1;33;31;64
09.11.2023;4;2;20;18;38
09.11.2023;4;3;17;15;32
09.11.2023;4;4;23;22;45
09.11.2023;4;5;57;52;109
09.11.2023;4;6;158;146;304
09.11.2023;4;7;337;311;648
09.11.2023;4;8;289;266;555
09.11.2023;4;9;232;215;447
09.11.2023;4;10;204;188;392
09.11.2023;4;11;209;193;402
09.11.2023;4;12;263;242;505
09.11.2023;4;13;205;189;394
09.11.2023;4;14;224;206;430
09.11.2023;4;15;271;250;521
09.11.2023;4;16;338;312;650
09.11.2023;4;17;387;357;744
09.11.2023;4;18;284;263;547
09.11.2023;4;19;201;185;386
09.11.2023;4;20;141;130;271
09.11.2023;4;21;100;93;193
09.11.2023;4;22;88;81;169
09.11.2023;4;23;63;58;121
10.11.2023;5;0;63;59;122
10.11.2023;5;1;34;31;65
10.11.2023;5;2;22;20;42
10.11.2023;5;3;17;15;32
10.11.2023;5;4;26;24;50
10.11.2023;5;5;62;58;120
10.11.2023;5;6;171;157;328
10.11.2023;5;7;290;267;557
10.11.2023;5;8;254;234;488
10.11.2023;5;9;234;216;450
10.11.2023;5;10;214;197;411
10.11.2023;5;11;236;217;453
10.11.2023;5;12;244;226;470
10.11.2023;5;13;247;228;475
10.11.2023;5;14;225;207;432
10.11.2023;5;15;277;256;533
10.11.2023;5;16;344;318;662
10.11.2023;5;17;436;402;838
10.11.2023;5;18;308;285;593
10.11.2023;5;19;202;187;389
10.11.2023;5;20;135;125;260
10.11.2023;5;21;113;104;217
10.11.2023;5;22;85;79;164
10.11.2023;5;23;69;63;132
11.11.2023;6;0;61;57;118
11.11.2023;6;1;29;27;56
11.11.2023;6;2;17;15;32
11.11.2023;6;3;14;13;27
11.11.2023;6;4;20;19;39
11.11.2023;6;5;52;48;100
11.11.2023;6;6;139;129;268
11.11.2023;6;7;258;239;497
11.11.2023;6;8;231;214;445
11.11.2023;6;9;211;195;406
11.11.2023;6;10;180;167;347
11.11.2023;6;11;193;178;371
11.11.2023;6;12;221;204;425
11.11.2023;6;13;200;185;385
11.11.2023;6;14;198;183;381
11.11.2023;6;15;239;220;459
11.11.2023;6;16;286;264;550
11.11.2023;6;17;353;325;678
11.11.2023;6;18;277;255;532
11.11.2023;6;19;179;165;344
11.11.2023;6;20;123;113;236
11.11.2023;6;21;96;88;184
11.11.2023;6;22;69;64;133
11.11.2023;6;23;58;53;111
12.11.2023;7;0;42;38;80
12.11.2023;7;1;21;20;41
12.11.2023;7;2;13;12;25
12.11.2023;7;3;11;10;21
12.11.2023;7;4;16;15;31
12.11.2023;7;5;38;35;73
12.11.2023;7;6;105;97;202
12.11.2023;7;7;206;191;397
12.11.2023;7;8;202;187;389
12.11.2023;7;9;153;142;295
12.11.2023;7;10;118;109;227
12.11.2023;7;11;154;143;297
12.11.2023;7;12;159;146;305
12.11.2023;7;13;153;141;294
12.11.2023;7;14;149;138;287
12.11.2023;7;15;175;161;336
12.11.2023;7;16;216;200;416
12.11.2023;7;17;261;240;501
12.11.2023;7;18;217;201;418
12.11.2023;7;19;136;125;261
12.11.2023;7;20;100;93;193
12.11.2023;7;21;71;66;137
12.11.2023;7;22;56;52;108
12.11.2023;7;23;40;36;76
13.11.2023;1;0;66;61;127
13.11.2023;1;1;33;30;63
13.11.2023;1;2;22;20;42
13.11.2023;1;3;16;15;31
13.11.2023;1;4;23;22;45
13.11.2023;1;5;69;63;132
13.11.2023;1;6;159;147;306
13.11.2023;1;7;331;306;637
13.11.2023;1;8;294;272;566
13.11.2023;1;9;225;208;433
13.11.2023;1;10;209;192;401
13.11.2023;1;11;215;198;413
13.11.2023;1;12;251;231;482
13.11.2023;1;13;217;201;418
13.11.2023;1;14;225;208;433
13.11.2023;1;15;284;263;547
13.11.2023;1;16;339;312;651
13.11.2023;1;17;371;343;714
13.11.2023;1;18;327;301;628
13.11.2023;1;19;209;193;402
13.11.2023;1;20;142;132;274
13.11.2023;1;21;108;100;208
13.11.2023;1;22;83;76;159
13.11.2023;1;23;63;58;121
14.11.2023;2;0;69;63;132
14.11.2023;2;1;33;31;64
14.11.2023;2;2;21;19;40
14.11.2023;2;3;16;15;31
14.11.2023;2;4;27;24;51
14.11.2023;2;5;61;56;117
14.11.2023;2;6;154;143;297
14.11.2023;2;7;303;279;582
14.11.2023;2;8;312;288;600
14.11.2023;2;9;239;221;460
14.11.2023;2;10;206;191;397
14.11.2023;2;11;245;227;472
14.11.2023;2;12;260;240;500
14.11.2023;2;13;227;209;436
14.11.2023;2;14;228;210;438
14.11.2023;2;15;276;255;531
14.11.2023;2;16;320;296;616
14.11.2023;2;17;401;371;772
14.11.2023;2;18;318;294;612
14.11.2023;2;19;191;177;368
14.11.2023;2;20;145;134;279
14.11.2023;2;21;103;95;198
14.11.2023;2;22;88;81;169
14.11.2023;2;23;61;56;117
15.11.2023;3;0;61;57;118
15.11.2023;3;1;33;30;63
15.11.2023;3;2;22;20;42
15.11.2023;3;3;17;15;32
15.11.2023;3;4;28;25;53
15.11.2023;3;5;65;60;125
15.11.2023;3;6;164;151;315
15.11.2023;3;7;317;293;610
15.11.2023;3;8;288;265;553
15.11.2023;3;9;240;221;461
15.11.2023;3;10;195;180;375
15.11.2023;3;11;220;204;424
15.11.2023;3;12;256;237;493
15.11.2023;3;13;244;225;469
15.11.2023;3;14;204;189;393
15.11.2023;3;15;290;268;558
15.11.2023;3;16;332;306;638
15.11.2023;3;17;363;336;699
15.11.2023;3;18;266;246;512
15.11.2023;3;19;193;178;371
15.11.2023;3;20;146;135;281
15.11.2023;3;21;104;96;200
15.11.2023;3;22;86;80;166
15.11.2023;3;23;65;60;125
16.11.2023;4;0;59;55;114
16.11.2023;4;1;33;30;63
16.11.2023;4;2;21;19;40
16.11.2023;4;3;17;16;33
16.11.2023;4;4;24;22;46
16.11.2023;4;5;66;60;126
16.11.2023;4;6;162;149;311
16.11.2023;4;7;300;277;577
16.11.2023;4;8;284;263;547
16.11.2023;4;9;242;224;466
16.11.2023;4;10;207;192;399
16.11.2023;4;11;222;205;427
16.11.2023;4;12;263;242;505
16.11.2023;4;13;254;235;489
16.11.2023;4;14;232;215;447
16.11.2023;4;15;289;266;555
16.11.2023;4;16;352;324;676
16.11.2023;4;17;389;359;748
16.11.2023;4;18;314;290;604
16.11.2023;4;19;196;180;376
16.11.2023;4;20;145;133;278
16.11.2023;4;21;101;94;195
16.11.2023;4;22;82;76;158
16.11.2023;4;23;64;60;124
17.11.2023;5;0;62;57;119
17.11.2023;5;1;34;32;66
17.11.2023;5;2;21;19;40
17.11.2023;5;3;15;14;29
17.11.2023;5;4;24;22;46
17.11.2023;5;5;58;53;111
17.11.2023;5;6;169;156;325
17.11.2023;5;7;321;297;618
17.11.2023;5;8;296;274;570
17.11.2023;5;9;221;204;425
17.11.2023;5;10;212;195;407
17.11.2023;5;11;225;207;432
17.11.2023;5;12;237;218;455
17.11.2023;5;13;238;220;458
17.11.2023;5;14;239;221;460
17.11.2023;5;15;284;263;547
17.11.2023;5;16;324;299;623
17.11.2023;5;17;425;392;817
17.11.2023;5;18;306;282;588
17.11.2023;5;19;216;199;415
17.11.2023;5;20;142;132;274
17.11.2023;5;21;103;96;199
17.11.2023;5;22;73;68;141
17.11.2023;5;23;66;61;127
18.11.2023;6;0;54;49;103
18.11.2023;6;1;28;26;54
18.11.2023;6;2;19;18;37
18.11.2023;6;3;14;12;26
18.11.2023;6;4;21;19;40
18.11.2023;6;5;51;47;98
18.11.2023;6;6;138;128;266
18.11.2023;6;7;280;259;539
18.11.2023;6;8;267;247;514
18.11.2023;6;9;189;174;363
18.11.2023;6;10;171;158;329
18.11.2023;6;11;184;170;354
18.11.2023;6;12;227;210;437
18.11.2023;6;13;206;191;397
18.11.2023;6;14;194;180;374
18.11.2023;6;15;215;198;413
18.11.2023;6;16;266;245;511
18.11.2023;6;17;344;317;661
18.11.2023;6;18;274;252;526
18.11.2023;6;19;159;147;306
18.11.2023;6;20;122;113;235
18.11.2023;6;21;96;89;185
18.11.2023;6;22;70;65;135
18.11.2023;6;23;61;56;117
19.11.2023;7;0;42;39;81
19.11.2023;7;1;21;19;40
19.11.2023;7;2;14;12;26
19.11.2023;7;3;11;10;21
19.11.2023;7;4;16;14;30
19.11.2023;7;5;39;36;75
19.11.2023;7;6;117;108;225
19.11.2023;7;7;194;179;373
19.11.2023;7;8;200;185;385
19.11.2023;7;9;146;135;281
19.11.2023;7;10;136;125;261
19.11.2023;7;11;153;142;295
19.11.2023;7;12;158;146;304
19.11.2023;7;13;153;142;295
19.11.2023;7;14;134;124;258
19.11.2023;7;15;180;167;347
19.11.2023;7;16;190;176;366
19.11.2023;7;17;258;238;496
19.11.2023;7;18;213;196;409
19.11.2023;7;19;140;129;269
19.11.2023;7;20;89;82;171
19.11.2023;7;21;64;59;123
19.11.2023;7;22;53;48;101
19.11.2023;7;23;44;40;84
20.11.2023;1;0;56;52;108
20.11.2023;1;1;33;31;64
20.11.2023;1;2;21;20;41
20.11.2023;1;3;17;15;32
20.11.2023;1;4;25;24;49
20.11.2023;1;5;63;59;122
20.11.2023;1;6;163;150;313
20.11.2023;1;7;283;261;544
20.11.2023;1;8;294;272;566
20.11.2023;1;9;219;202;421
20.11.2023;1;10;203;187;390
20.11.2023;1;11;236;217;453
20.11.2023;1;12;268;248;516
20.11.2023;1;13;229;212;441
20.11.2023;1;14;236;218;454
20.11.2023;1;15;252;233;485
20.11.2023;1;16;339;312;651
20.11.2023;1;17;400;369;769
20.11.2023;1;18;333;307;640
20.11.2023;1;19;203;188;391
20.11.2023;1;20;145;133;278
20.11.2023;1;21;110;102;212
20.11.2023;1;22;83;77;160
20.11.2023;1;23;63;58;121
21.11.2023;2;0;71;65;136
21.11.2023;2;1;32;29;61
21.11.2023;2;2;21;19;40
21.11.2023;2;3;17;16;33
21.11.2023;2;4;25;24;49
21.11.2023;2;5;62;57;119
21.11.2023;2;6;166;153;319
21.11.2023;2;7;310;286;596
21.11.2023;2;8;276;255;531
21.11.2023;2;9;255;235;490
21.11.2023;2;10;206;191;397
21.11.2023;2;11;237;218;455
21.11.2023;2;12;246;228;474
21.11.2023;2;13;226;208;434
21.11.2023;2;14;225;207;432
21.11.2023;2;15;251;231;482
21.11.2023;2;16;332;306;638
21.11.2023;2;17;393;363;756
21.11.2023;2;18;332;306;638
21.11.2023;2;19;197;181;378
21.11.2023;2;20;142;131;273
21.11.2023;2;21;100;92;192
21.11.2023;2;22;89;83;172
21.11.2023;2;23;64;59;123
22.11.2023;3;0;64;60;124
22.11.2023;3;1;35;32;67
22.11.2023;3;2;21;19;40
22.11.2023;3;3;16;14;30
22.11.2023;3;4;23;22;45
22.11.2023;3;5;66;60;126
22.11.2023;3;6;157;144;301
22.11.2023;3;7;320;295;615
22.11.2023;3;8;294;272;566
22.11.2023;3;9;234;216;450
22.11.2023;3;10;214;197;411
22.11.2023;3;11;219;202;421
22.11.2023;3;12;239;220;459
22.11.2023;3;13;238;220;458
22.11.2023;3;14;223;205;428
22.11.2023;3;15;235;216;451
22.11.2023;3;16;345;319;664
22.11.2023;3;17;381;351;732
22.11.2023;3;18;321;296;617
22.11.2023;3;19;224;206;430
22.11.2023;3;20;147;135;282
22.11.2023;3;21;110;101;211
22.11.2023;3;22;84;78;162
22.11.2023;3;23;72;67;139
23.11.2023;4;0;59;55;114
23.11.2023;4;1;33;31;64
23.11.2023;4;2;22;20;42
23.11.2023;4;3;17;15;32
23.11.2023;4;4;27;24;51
23.11.2023;4;5;61;57;118
23.11.2023;4;6;185;170;355
23.11.2023;4;7;347;320;667
23.11.2023;4;8;297;274;571
23.11.2023;4;9;236;218;454
23.11.2023;4;10;222;204;426
23.11.2023;4;11;216;200;416
23.11.2023;4;12;235;216;451
23.11.2023;4;13;244;226;470
23.11.2023;4;14;233;215;448
23.11.2023;4;15;268;248;516
23.11.2023;4;16;334;309;643
23.11.2023;4;17;354;326;680
23.11.2023;4;18;310;287;597
23.11.2023;4;19;201;186;387
23.11.2023;4;20;153;141;294
23.11.2023;4;21;110;101;211
23.11.2023;4;22;86;79;165
23.11.2023;4;23;68;63;131
24.11.2023;5;0;58;54;112
24.11.2023;5;1;34;32;66
24.11.2023;5;2;21;20;41
24.11.2023;5;3;18;16;34
24.11.2023;5;4;28;25;53
24.11.2023;5;5;57;53;110
24.11.2023;5;6;164;151;315
24.11.2023;5;7;302;278;580
24.11.2023;5;8;295;272;567
24.11.2023;5;9;230;212;442
24.11.2023;5;10;206;191;397
24.11.2023;5;11;242;223;465
24.11.2023;5;12;237;219;456
24.11.2023;5;13;218;201;419
24.11.2023;5;14;218;201;419
24.11.2023;5;15;267;246;513
24.11.2023;5;16;314;289;603
24.11.2023;5;17;400;370;770
24.11.2023;5;18;311;287;598
24.11.2023;5;19;201;185;386
24.11.2023;5;20;153;141;294
24.11.2023;5;21;104;96;200
24.11.2023;5;22;88;81;169
24.11.2023;5;23;66;61;127
25.11.2023;6;0;53;49;102
25.11.2023;6;1;28;25;53
25.11.2023;6;2;18;16;34
25.11.2023;6;3;15;13;28
25.11.2023;6;4;21;19;40
25.11.2023;6;5;55;50;105
25.11.2023;6;6;136;126;262
25.11.2023;6;7;277;255;532
25.11.2023;6;8;241;223;464
25.11.2023;6;9;204;188;392
25.11.2023;6;10;178;165;343
25.11.2023;6;11;210;194;404
25.11.2023;6;12;201;185;386
25.11.2023;6;13;181;167;348
25.11.2023;6;14;189;175;364
25.11.2023;6;15;215;198;413
25.11.2023;6;16;265;244;509
25.11.2023;6;17;352;324;676
25.11.2023;6;18;266;246;512
25.11.2023;6;19;173;160;333
25.11.2023;6;20;122;112;234
25.11.2023;6;21;86;80;166
25.11.2023;6;22;77;71;148
25.11.2023;6;23;55;50;105
26.11.2023;7;0;38;35;73
26.11.2023;7;1;22;21;43
26.11.2023;7;2;14;12;26
26.11.2023;7;3;12;11;23
26.11.2023;7;4;16;15;31
26.11.2023;7;5;43;39;82
26.11.2023;7;6;114;106;220
26.11.2023;7;7;199;183;382
26.11.2023;7;8;183;169;352
26.11.2023;7;9;155;143;298
26.11.2023;7;10;140;129;269
26.11.2023;7;11;139;128;267
26.11.2023;7;12;154;142;296
26.11.2023;7;13;131;120;251
26.11.2023;7;14;154;142;296
26.11.2023;7;15;174;161;335
26.11.2023;7;16;216;199;415
26.11.2023;7;17;239;220;459
26.11.2023;7;18;192;178;370
26.11.2023;7;19;133;122;255
26.11.2023;7;20;92;85;177
26.11.2023;7;21;68;63;131
26.11.2023;7;22;56;52;108
26.11.2023;7;23;48;45;93
27.11.2023;1;0;62;58;120
27.11.2023;1;1;35;33;68
27.11.2023;1;2;20;19;39
27.11.2023;1;3;15;14;29
27.11.2023;1;4;24;23;47
27.11.2023;1;5;58;53;111
27.11.2023;1;6;167;155;322
27.11.2023;1;7;301;278;579
27.11.2023;1;8;264;244;508
27.11.2023;1;9;250;230;480
27.11.2023;1;10;203;188;391
27.11.2023;1;11;211;195;406
27.11.2023;1;12;262;242;504
27.11.2023;1;13;222;204;426
27.11.2023;1;14;242;224;466
27.11.2023;1;15;262;241;503
27.11.2023;1;16;326;300;626
27.11.2023;1;17;408;377;785
27.11.2023;1;18;323;298;621
27.11.2023;1;19;217;200;417
27.11.2023;1;20;146;134;280
27.11.2023;1;21;107;99;206
27.11.2023;1;22;87;80;167
27.11.2023;1;23;68;62;130
28.11.2023;2;0;62;58;120
28.11.2023;2;1;31;29;60
28.11.2023;2;2;21;20;41
28.11.2023;2;3;17;15;32
28.11.2023;2;4;24;23;47
28.11.2023;2;5;67;61;128
28.11.2023;2;6;155;144;299
28.11.2023;2;7;339;313;652
28.11.2023;2;8;292;270;562
28.11.2023;2;9;233;216;449
28.11.2023;2;10;205;189;394
28.11.2023;2;11;211;194;405
28.11.2023;2;12;249;230;479
28.11.2023;2;13;233;216;449
28.11.2023;2;14;238;219;457
28.11.2023;2;15;269;248;517
28.11.2023;2;16;297;275;572
28.11.2023;2;17;370;342;712
28.11.2023;2;18;346;319;665
28.11.2023;2;19;198;182;380
28.11.2023;2;20;157;144;301
28.11.2023;2;21;100;92;192
28.11.2023;2;22;83;76;159
28.11.2023;2;23;69;64;133
29.11.2023;3;0;60;56;116
29.11.2023;3;1;36;33;69
29.11.2023;3;2;21;19;40
29.11.2023;3;3;17;16;33
29.11.2023;3;4;25;23;48
29.11.2023;3;5;65;60;125
29.11.2023;3;6;180;167;347
29.11.2023;3;7;311;288;599
29.11.2023;3;8;318;293;611
29.11.2023;3;9;223;206;429
29.11.2023;3;10;217;200;417
29.11.2023;3;11;236;217;453
29.11.2023;3;12;237;219;456
29.11.2023;3;13;232;215;447
29.11.2023;3;14;230;212;442
29.11.2023;3;15;260;240;500
29.11.2023;3;16;340;314;654
29.11.2023;3;17;404;373;777
29.11.2023;3;18;313;288;601
29.11.2023;3;19;208;192;400
29.11.2023;3;20;146;134;280
29.11.2023;3;21;102;95;197
29.11.2023;3;22;84;78;162
29.11.2023;3;23;64;60;124
30.11.2023;4;0;71;66;137
30.11.2023;4;1;31;29;60
30.11.2023;4;2;20;19;39
30.11.2023;4;3;16;15;31
30.11.2023;4;4;28;25;53
30.11.2023;4;5;59;54;113
30.11.2023;4;6;171;157;328
30.11.2023;4;7;317;293;610
30.11.2023;4;8;297;275;572
30.11.2023;4;9;244;225;469
30.11.2023;4;10;222;204;426
30.11.2023;4;11;225;207;432
30.11.2023;4;12;253;234;487
30.11.2023;4;13;209;192;401
30.11.2023;4;14;231;213;444
30.11.2023;4;15;261;241;502
30.11.2023;4;16;331;306;637
30.11.2023;4;17;368;339;707
30.11.2023;4;18;320;295;615
30.11.2023;4;19;191;177;368
30.11.2023;4;20;147;136;283
30.11.2023;4;21;98;91;189
30.11.2023;4;22;80;74;154
30.11.2023;4;23;71;65;136
01.12.2023;5;0;64;60;124
01.12.2023;5;1;35;33;68
01.12.2023;5;2;22;21;43
01.12.2023;5;3;16;15;31
01.12.2023;5;4;27;25;52
01.12.2023;5;5;58;54;112
01.12.2023;5;6;173;160;333
01.12.2023;5;7;306;282;588
01.12.2023;5;8;279;257;536
01.12.2023;5;9;237;219;456
01.12.2023;5;10;219;202;421
01.12.2023;5;11;240;222;462
01.12.2023;5;12;253;234;487
01.12.2023;5;13;231;214;445
01.12.2023;5;14;236;218;454
01.12.2023;5;15;276;254;530
01.12.2023;5;16;343;317;660
01.12.2023;5;17;405;374;779
01.12.2023;5;18;327;301;628
01.12.2023;5;19;192;177;369
01.12.2023;5;20;145;134;279
01.12.2023;5;21;97;90;187
01.12.2023;5;22;85;78;163
01.12.2023;5;23;72;67;139
02.12.2023;6;0;52;48;100
02.12.2023;6;1;29;26;55
02.12.2023;6;2;18;17;35
02.12.2023;6;3;13;12;25
02.12.2023;6;4;21;19;40
02.12.2023;6;5;54;50;104
02.12.2023;6;6;122;112;234
02.12.2023;6;7;253;234;487
02.12.2023;6;8;263;242;505
02.12.2023;6;9;205;190;395
02.12.2023;6;10;181;167;348
02.12.2023;6;11;204;188;392
